 , C00, C01, C02, C03, C04, C05, C06, C07, C08, C09, C10, C11
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
946.1403299999999, 0.007372604, -0.01343617, -0.007612646, -0.01014167, -0.006160934, -0.0156771, -0.004386076, 0.002415493, -0.006225192, -0.007347943, -0.009277927, -0.01169907
946.240292, 0.004928598, -0.01402294, -0.01145271, -0.0108274, -0.005986949, -0.01645269, -0.006617832, -0.0008748373, -0.007415721, -0.007853804, -0.009936819, -0.01179721
946.340254, 0.002622562, -0.01021081, -0.007128675, -0.009412181, -0.004763967, -0.01665022, -0.007359198, 0.0006879407, -0.009436673, -0.009040832, -0.01192428, -0.01105359
946.440216, 0.002772879, -0.009189871, -0.0081787, -0.009530297, -0.007247414, -0.01415801, -0.003910135, 0.0009045592, -0.006885378, -0.01242352, -0.01042205, -0.01021202
946.540178, 0.007292429, -0.008064345, -0.004723839, -0.009276177, -0.006682296, -0.01362892, -0.005707392, 0.005063704, -0.008907061, -0.009603937, -0.01017296, -0.01146388
946.64014, 0.005060393, -0.0003183187, -0.005336888, -0.006974427, -0.005032311, -0.01145987, -0.006089916, 0.001528675, -0.00900849, -0.009211641, -0.006928034, -0.009941407
946.740102, 0.002220307, 0.003982242, -0.008799548, -0.01013863, -0.006396721, -0.006488404, -0.007776355, 0.001778456, -0.008668749, -0.008780451, -0.006866805, -0.01054446
946.840064, 0.003534586, 0.005919073, -0.007256913, -0.01166044, -0.006122733, -0.005982175, -0.007725993, 0.004810388, -0.009922849, -0.01190574, -0.004406238, -0.01088362
946.940026, 0.0008534812, 0.006401457, -0.01043453, -0.005550515, -0.002216507, -0.005438672, -0.003133807, 0.002159539, -0.009806931, -0.006691929, -0.009723123, -0.01036208
947.039988, -0.00291831, 0.006827757, -0.007882801, -0.008231705, 0.004936492, -0.003938537, -0.004894233, 0.002241167, -0.008882971, -0.01278935, -0.008365815, -0.01181789
947.13995, 0.003453697, 0.008685865, -0.01094285, -0.004601631, -0.001083855, -0.002519496, -0.006681157, 0.001274705, -0.008946942, -0.007763796, -0.008778948, -0.008534946
947.239912, 0.004847467, 0.003227061, -0.01413497, -0.00643228, -0.003815229, -0.005949636, -0.004492283, 0.0004336275, -0.009111095, -0.007643477, -0.00696562, -0.008154178
947.339874, 0.004151971, 0.001228861, -0.01119909, -0.008306777, -0.002728948, -0.003463909, -0.003510578, 0.003340844, -0.009932986, -0.009481176, -0.006927644, -0.01039011
947.439836, 0.004369837, -2.092042e-05, -0.01306259, -0.005844587, 0.002053668, -0.005901297, -0.005899635, 0.001612914, -0.008552097, -0.00999392, -0.007889474, -0.009671241
947.539798, 0.002921386, 0.0008623173, -0.009873278, -0.004911173, -0.001091714, -0.0026102, -0.006080188, 0.002157772, -0.007522191, -0.0108654, -0.009332709, -0.00924692
947.63976, 0.009668505, 0.0005881788, -0.007792911, -0.00998524, -0.000798142, -0.007245479, -0.005949248, 0.00561282, -0.009565885, -0.008657192, -0.008477882, -0.008707246
947.739722, 0.006364024, 0.001213759, -0.01278447, -0.006202527, 0.0002118369, -0.007716864, -0.006406974, 0.001568259, -0.009610442, -0.01253366, -0.006342818, -0.01142837
947.839684, 0.006000032, -0.0007219547, -0.01449874, -0.004817249, -0.001764115, -0.008364219, -0.00455456, 0.00497458, -0.007099321, -0.008326833, -0.005960184, -0.01013717
947.939646, 0.006609389, -0.0001013906, -0.01126422, -0.007641857, -0.004427671, -0.009019115, -0.003231743, 0.002367488, -0.00713325, -0.00785679, -0.007844737, -0.01043983
948.039608, 0.008436969, -0.004046901, -0.01017246, -0.007121744, -0.0005239479, -0.01030947, -0.006020816, -0.001043658, -0.009758461, -0.00543441, -0.005647284, -0.009486094
948.13957, 0.008761137, -0.005917463, -0.01221236, -0.01051769, -0.004544178, -0.01014571, -0.007927929, 0.004383207, -0.007682221, -0.006215075, -0.005875617, -0.01021042
948.2395320000001, 0.008208735, -0.009744339, -0.010447, -0.007200598, -0.001333779, -0.01141858, -0.004412537, 0.002787954, -0.00747189, -0.01230357, -0.01014742, -0.01273785
948.3394939999999, 0.008755902, -0.009308673, -0.0119037, -0.009353613, -0.0008770729, -0.01298721, -0.004498585, 0.003550356, -0.006018095, -0.009201652, -0.008806878, -0.01069932
948.439456, 0.005460183, -0.01092507, -0.01017039, -0.01139806, -0.005731949, -0.01220545, -0.003204382, 0.003044923, -0.006439575, -0.01095894, -0.007867679, -0.0126667
948.539418, 0.008007892, -0.01070765, -0.01075629, -0.009102491, -0.00545765, -0.01478742, -0.005930889, 0.006114007, -0.006248701, -0.009428973, -0.009061974, -0.008677669
948.63938, 0.007689616, -0.009586431, -0.008277595, -0.008563271, -0.0009018514, -0.01467209, -0.004786528, 0.003245687, -0.006185692, -0.008677786, -0.009530759, -0.01209523
948.739342, 0.009827917, -0.009387365, -0.008895021, -0.009197043, -0.004157745, -0.01302588, -0.007294529, 0.003963937, -0.006416597, -0.009289346, -0.004822276, -0.0122203
948.839304, 0.0006349276, -0.01063178, -0.006048029, -0.009188771, -0.001224075, -0.01667347, -0.006678287, 0.001570703, -0.008266788, -0.01096412, -0.006101122, -0.01124109
948.939266, 0.00676925, -0.008788672, -0.01180891, -0.009581593, -0.007935092, -0.01806233, -0.008346104, 0.002036783, -0.006227924, -0.006037863, -0.009665915, -0.0104026
949.039228, 0.002686134, -0.009567962, -0.009570548, -0.01047197, 0.0004289038, -0.01739087, -0.00522515, 5.536329e-05, -0.007125092, -0.008239508, -0.009851217, -0.0111204
949.13919, 0.004514897, -0.01179473, -0.00722511, -0.009382656, -0.008006499, -0.02010181, -0.008154759, 9.752181e-05, -0.008840559, -0.006520864, -0.007944695, -0.0112881
949.239152, 0.001079591, -0.009514481, -0.003070094, -0.008511778, -0.007018151, -0.02064182, -0.01131089, -0.0006964479, -0.008462822, -0.004996398, -0.009639355, -0.01109228
949.339114, 0.002924737, -0.01221881, -0.005236936, -0.01082371, -0.004835169, -0.02158665, -0.01020781, -0.001581179, -0.007480306, -0.008124184, -0.006097374, -0.01059229
949.439076, 0.001759086, -0.01346372, -0.004846279, -0.01154352, -0.004061691, -0.02010142, -0.01004268, 0.003337174, -0.007069193, -0.01085535, -0.007203531, -0.01472799
949.539038, 0.001467346, -0.01232534, -0.007608076, -0.01189003, -0.002327932, -0.01593038, -0.00999772, -0.00124548, -0.00481291, -0.00972533, -0.006995527, -0.01028449
949.639, 0.000835699, -0.01699692, -0.009918659, -0.008736644, -0.002986301, -0.02034273, -0.008688536, 0.0008054558, -0.004945038, -0.01050542, -0.01113853, -0.01166143
949.738962, 0.0009153885, -0.009169191, -0.00639633, -0.01070009, -0.007135014, -0.02196986, -0.009328934, -0.001284795, -0.01072356, -0.007771309, -0.007158042, -0.01290007
949.838924, 0.003985466, -0.01348583, -0.004990718, -0.008533334, -0.003345337, -0.02288596, -0.009205168, -0.0008686684, -0.01034519, -0.006728044, -0.01247993, -0.01089355
949.938886, -0.0003769915, -0.01201909, -0.00994269, -0.00784795, -0.00762245, -0.02403242, -0.009036553, 0.002663029, -0.007738611, -0.006640952, -0.01049938, -0.01211407
950.038848, -0.006347675, -0.01410405, -0.01313285, -0.01100507, -0.008809689, -0.02208893, -0.005525725, -0.001589034, -0.006227445, -0.01235451, -0.01163108, -0.009833352
950.13881, 0.0009262608, -0.01694928, -0.009345525, -0.009439571, -0.006037772, -0.02288952, -0.006786956, -0.001962546, -0.008540615, -0.01048972, -0.01009015, -0.01186112
950.238772, -0.005728716, -0.01111631, -0.009792881, -0.010159, -0.007541409, -0.02571883, -0.01026214, -0.0003279437, -0.006119549, -0.009083614, -0.0100871, -0.009408275
950.338734, -0.001844711, -0.01164844, -0.006698555, -0.009280248, -0.007943941, -0.02293956, -0.006619618, 0.0004800829, -0.009474196, -0.009038585, -0.01131953, -0.01032572
950.438696, -0.002072483, -0.01483741, -0.007512772, -0.01008559, -0.005735971, -0.02392439, -0.00678838, 0.0007230415, -0.007289837, -0.008341005, -0.01100122, -0.009224502
950.5386580000001, -0.001900752, -0.01642792, -0.002957752, -0.008858559, -0.006826458, -0.02581142, -0.009317164, -0.0005239897, -0.01011816, -0.01046977, -0.009339208, -0.009748801
950.6386199999999, 0.002677995, -0.01519752, -0.001738227, -0.008667029, -0.006938371, -0.02275754, -0.006038349, -0.0008270713, -0.009578099, -0.00718537, -0.007344464, -0.01124329
950.738582, 0.006912375, -0.01304819, -0.004796503, -0.01067834, -0.007131462, -0.02137433, -0.009215277, 8.913694e-05, -0.00888955, -0.007521319, -0.01027163, -0.009786569
950.838544, 0.004695569, -0.01568533, -0.01046347, -0.01076018, -0.008610648, -0.0226614, -0.002304588, 0.002957628, -0.008589508, -0.01069661, -0.01337597, -0.01062415
950.938506, 0.00199422, -0.01852962, -0.010185, -0.013068, -0.004719458, -0.02239774, -0.008567485, -0.0007854842, -0.006401836, -0.008428676, -0.009774251, -0.01459774
951.038468, 0.003626941, -0.01380922, -0.008752722, -0.008923522, -0.007818697, -0.02055466, -0.006755289, -0.00103701, -0.007747907, -0.008955561, -0.01313586, -0.01322389
951.13843, -0.0005254588, -0.01497206, -0.009101738, -0.01050041, -0.004599453, -0.0262951, -0.005643068, -0.002974891, -0.005406011, -0.005348709, -0.009507672, -0.01228476
951.238392, 0.002003126, -0.01637276, -0.007481354, -0.01133377, -0.006448836, -0.0223151, -0.004030545, 0.0009757301, -0.007776411, -0.008652106, -0.007980866, -0.0138016
951.338354, -0.001838553, -0.01831532, -0.007548731, -0.01170207, -0.006722199, -0.01673134, -0.006843843, 0.001357094, -0.006698261, -0.006033523, -0.007245906, -0.01279907
951.438316, -0.000833053, -0.01561008, -0.009133728, -0.009448837, -0.007738422, -0.03040479, -0.008312017, 0.001898812, -0.006019937, -0.00563682, -0.007705837, -0.01301058
951.538278, -0.001138811, -0.01734834, -0.006076024, -0.01054417, -0.009175474, -0.02244276, -0.009284293, -0.001758195, -0.01056808, -0.00804061, -0.007077942, -0.01318584
951.63824, -0.002899959, -0.01776385, -0.008978916, -0.01128821, -0.009087825, -0.02083824, -0.005797514, 0.001900945, -0.007092726, -0.005021244, -0.01134037, -0.01171432
951.738202, -0.002596332, -0.01541039, -0.005353347, -0.01065262, -0.009063466, -0.02698503, -0.006162054, 0.001192973, -0.01187035, -0.005316386, -0.01162932, -0.009985079
951.838164, -0.003370705, -0.02011062, -0.01388785, -0.01169816, -0.003585215, -0.02293602, -0.007085117, 0.000892387, -0.007924102, -0.003842131, -0.008151622, -0.01227752
951.938126, -0.003662312, -0.01789728, -0.01191893, -0.01119022, -0.007731111, -0.02406312, -0.003912138, 0.0002596825, -0.00792884, -0.0098594, -0.01087483, -0.01094521
952.038088, -0.004050958, -0.01836928, -0.01208053, -0.01041714, -0.006732544, -0.02363016, -0.007335295, 0.002952607, -0.008880898, -0.007899998, -0.01025433, -0.01292815
952.13805, -0.004191597, -0.0215002, -0.00919007, -0.0114653, -0.007033523, -0.02402885, -0.006877013, 0.004470074, -0.008351913, -0.008295295, -0.00967738, -0.01138695
952.238012, -0.0003640917, -0.02031891, -0.01114154, -0.01125926, -0.01004609, -0.02101893, -0.005900805, 0.0005588166, -0.006408623, -0.008176513, -0.009025704, -0.00970863
952.337974, -0.004816393, -0.0210775, -0.009958404, -0.01130424, -0.007018453, -0.02632461, -0.00829742, 0.002957836, -0.01062712, -0.009114794, -0.009027788, -0.01436785
952.437936, -0.001980248, -0.01832728, -0.00826474, -0.0115059, -0.005264173, -0.02311156, -0.008799396, 0.004720028, -0.008922239, -0.005744564, -0.009259799, -0.0118068
952.537898, -0.002235155, -0.01923438, -0.01045691, -0.009661388, -0.01060347, -0.01956751, -0.007894114, 0.00412566, -0.007370572, -0.005602927, -0.009183693, -0.01222331
952.63786, -0.006493747, -0.02066323, -0.01146801, -0.01166306, -0.008271128, -0.02255776, -0.009311078, 0.004310163, -0.007232368, -0.00904309, -0.009356194, -0.01188826
952.7378220000001, -0.001758599, -0.01671626, -0.01085314, -0.009720081, -0.00847459, -0.02349379, -0.005189994, 0.003165863, -0.01048807, -0.01142641, -0.01235177, -0.01124071
952.8377840000001, -0.003827277, -0.01927707, -0.01347581, -0.0102056, -0.01154861, -0.0244487, -0.006911785, 0.00153001, -0.009275045, -0.01, -0.012648, -0.01108614
952.9377459999999, -0.001442629, -0.02052267, -0.012565, -0.01014363, -0.006337635, -0.02512387, -0.007135071, 0.003333528, -0.007588291, -0.009216752, -0.01381818, -0.01421654
953.037708, -0.004665629, -0.02184935, -0.01129317, -0.01073681, -0.009178364, -0.0254515, -0.007394084, 0.0005185442, -0.007544455, -0.009368474, -0.01054615, -0.01184913
953.13767, -0.004370104, -0.02274656, -0.009746406, -0.01042776, -0.00519854, -0.02088517, -0.009707272, 0.001696495, -0.006991932, -0.008139582, -0.01031139, -0.01070923
953.237632, -0.002976408, -0.02136562, -0.009693385, -0.01101909, -0.008196918, -0.02048836, -0.007914063, 0.0002632326, -0.007272747, -0.005205659, -0.01155194, -0.01333843
953.337594, -0.01026685, -0.02026816, -0.01191651, -0.009101532, -0.0094074, -0.02233911, -0.007716352, 0.003040414, -0.00612892, -0.008073321, -0.009759973, -0.01111274
953.437556, -0.008797875, -0.02162662, -0.01308596, -0.01104641, -0.01286943, -0.02064738, -0.006188148, 0.003038153, -0.008316053, -0.007158305, -0.009364481, -0.01387863
953.537518, -0.004278375, -0.01934806, -0.01344952, -0.009077004, -0.006218156, -0.0250195, -0.006745435, 0.001235354, -0.00887913, -0.007752125, -0.01163254, -0.009936733
953.63748, -0.000517397, -0.01982534, -0.007650536, -0.008740551, -0.007443176, -0.02210403, -0.008430236, -0.0004524743, -0.008647388, -0.008308108, -0.009346339, -0.008564474
953.737442, -0.0005400204, -0.01698491, -0.01022793, -0.008657942, -0.009500556, -0.02540448, -0.008224053, -0.001546903, -0.008207908, -0.007868128, -0.01017854, -0.01018705
953.837404, -0.005047371, -0.0185654, -0.01212261, -0.009206628, -0.008385519, -0.02182187, -0.005247399, 0.002368438, -0.008874031, -0.008550196, -0.008462938, -0.008651697
953.937366, -0.002432512, -0.01878674, -0.01238132, -0.01244306, -0.007162086, -0.02194424, -0.006336499, 0.0008522904, -0.00854927, -0.007697553, -0.009285286, -0.01283903
954.037328, -0.00495331, -0.02155013, -0.01376564, -0.01194855, -0.009560194, -0.02511941, -0.0060235, 0.003883311, -0.007374462, -0.007090216, -0.01179269, -0.01038984
954.13729, -0.004884944, -0.0194254, -0.01241448, -0.009875193, -0.006603155, -0.01944251, -0.007212912, 0.004176131, -0.008250147, -0.007201424, -0.009432619, -0.01204257
954.237252, -0.002663073, -0.02267425, -0.01016322, -0.009989955, -0.006990808, -0.02386284, -0.00710295, 0.001943045, -0.00913181, -0.01316491, -0.009018803, -0.01143262
954.337214, -0.005662591, -0.01581508, -0.01194596, -0.008486038, -0.007855264, -0.02119147, -0.008408721, 0.003930538, -0.007545893, -0.006839913, -0.01038309, -0.01211281
954.437176, -0.003805608, -0.02198993, -0.01559386, -0.01238903, -0.007608958, -0.01721323, -0.007595716, 0.005357361, -0.005647654, -0.006770556, -0.01191859, -0.01112607
954.537138, -0.01062685, -0.01804237, -0.01571001, -0.01212248, -0.01101358, -0.02350618, -0.009420289, 0.00754496, -0.004762409, -0.009351084, -0.01028623, -0.01238675
954.6371, -0.004499696, -0.02059282, -0.01597494, -0.01151386, -0.008257203, -0.02530039, -0.00536658, 0.009055109, -0.003557232, -0.01090338, -0.01113517, -0.01308597
954.737062, -0.005812103, -0.02370964, -0.01560623, -0.01194963, -0.008204971, -0.02025855, -0.008089453, 0.009601109, -0.009358019, -0.008120036, -0.01543898, -0.01299803
954.837024, -0.006446086, -0.02287877, -0.01685286, -0.008879928, -0.01329988, -0.02270597, -0.01029314, 0.009818887, -0.009129348, -0.01163229, -0.01215482, -0.01109505
954.936986, -0.003726374, -0.02079275, -0.01479058, -0.01260569, -0.009030228, -0.02077135, -0.009172942, 0.007834566, -0.007519, -0.008339847, -0.01049426, -0.0144529
955.0369480000001, -0.004965785, -0.02197644, -0.01248337, -0.01173106, -0.007289561, -0.02369989, -0.004852075, 0.009265095, -0.00764678, -0.01016675, -0.009262793, -0.01088863
955.1369099999999, -0.006659741, -0.02136528, -0.01543413, -0.01134931, -0.009802604, -0.02452695, -0.008064773, 0.01377079, -0.006123105, -0.008414401, -0.01009231, -0.01189152
955.2368719999999, -0.005334819, -0.02121152, -0.01254332, -0.01114283, -0.008495705, -0.02722322, -0.007719708, 0.007296856, -0.01032614, -0.01008576, -0.01026793, -0.01025499
955.336834, -0.007138541, -0.01679676, -0.01316957, -0.01033866, -0.005259986, -0.02444643, -0.009254952, 0.008882898, -0.006331417, -0.01096684, -0.00518308, -0.009400725
955.436796, -0.003670062, -0.02031161, -0.01292364, -0.01158754, -0.009696629, -0.02095764, -0.005983996, 0.009766784, -0.005365491, -0.005820141, -0.009041945, -0.01229514
955.536758, -0.006117757, -0.0194133, -0.01130119, -0.007596618, -0.008607769, -0.02407623, -0.005754774, 0.01123567, -0.006381989, -0.009085936, -0.009477757, -0.01010566
955.63672, -0.008339695, -0.02316676, -0.01367027, -0.0104586, -0.008957549, -0.02380146, -0.005714432, 0.007126763, -0.009402151, -0.003257018, -0.01248508, -0.01249923
955.736682, -0.005117095, -0.01645122, -0.01390276, -0.01375882, -0.01016211, -0.02499779, -0.005595393, 0.005190952, -0.009671848, -0.006504624, -0.01170025, -0.01170078
955.836644, -0.006503336, -0.02234026, -0.01477539, -0.008890215, -0.007943358, -0.02208933, -0.005514644, 0.00691453, -0.006664879, -0.008646348, -0.01068119, -0.01207464
955.936606, -0.00634249, -0.02039681, -0.01470358, -0.01145967, -0.01443612, -0.02080027, -0.006362337, 0.009768638, -0.005128555, -0.008595685, -0.007879236, -0.01226619
956.036568, -0.007894867, -0.01823994, -0.01309735, -0.01007709, -0.008331499, -0.02784007, -0.007058136, 0.01065196, -0.007567904, -0.01013062, -0.008518573, -0.01196246
956.13653, -0.001225494, -0.02078415, -0.01830269, -0.0120772, -0.01203876, -0.02527165, -0.007097051, 0.00855425, -0.007753226, -0.007676821, -0.012806, -0.009488325
956.236492, -0.005495453, -0.02309335, -0.01794165, -0.01035547, -0.008335233, -0.02475292, -0.004502853, 0.01156828, -0.006481171, -0.006617966, -0.01238762, -0.01306204
956.336454, -0.006576861, -0.01761366, -0.01630073, -0.0102239, -0.01189953, -0.02300129, -0.00552645, 0.008676621, -0.006403918, -0.006650442, -0.01002186, -0.01425201
956.436416, -0.002050497, -0.0194108, -0.01519624, -0.0139737, -0.009356425, -0.0231315, -0.003314815, 0.007669343, -0.005785996, -0.005770425, -0.01030696, -0.01093113
956.536378, -0.001988056, -0.02281337, -0.01743785, -0.01196918, -0.008533073, -0.01986329, -0.007387387, 0.01060856, -0.005879933, -0.005350807, -0.01020132, -0.01323297
